Time,Latitude,Longitude,Unit,Operator,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size Of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,Data Technology Reporting,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap
2025-11-08 21:20:38.192000-05:00,41.698841,-86.234524,QualiPoc_396840,Verizon,3.178,2.054,3001.2913615704483,1025.0,1135.0,366.3678341041865,19.0,770.58,2,Android 14 - WebView 117.0.5938.60,Page download completed,20,0,2,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2607:F8B0:4009:080B:0000:0000:0000:2004,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:20:46.618000-05:00,41.698841,-86.234524,QualiPoc_396840,Verizon,7.196,1.438,20528.06119610568,361.0,786.0,563.0369567871094,119.0,3689.919,1,Android 14 - WebView 117.0.5938.60,Page download completed,115,0,13,VZWINTERNET,,100.83.24.244,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:04.393000-05:00,41.697953,-86.233402,QualiPoc_361786,AT&T,47.565,12.02,2530.955740432616,397.0,791.0,79.46831416110292,32.0,3802.761,1,Android 14 - WebView 117.0.5938.60,Page download completed,115,0,13,enhancedphone,,10.4.148.124,146.75.78.133,247sports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:21:18.218000-05:00,41.698846,-86.234527,QualiPoc_396840,Verizon,30.459,4.473,10290.49139280128,766.0,1012.0,190.79182804541605,35.0,5753.671,1,Android 14 - WebView 117.0.5938.60,Page download completed,242,1,47,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:21.636000-05:00,41.697951,-86.233412,QualiPoc_361786,AT&T,16.073,2.316,19529.9412780656,508.0,632.0,358.20710372875294,111.0,5653.918,1,Android 14 - WebView 117.0.5938.60,Page download completed,241,0,51,enhancedphone,,10.4.148.124,23.61.89.163,ncaa.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:21:24.168000-05:00,41.698847,-86.234529,QualiPoc_396840,Verizon,4.787,1.02,9269.09803921568,2606.0,3208.0,738.8676876600508,66.0,1181.81,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2600:1407:3C00:002F:0000:0000:17C8:9C96,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:28.185000-05:00,41.698847,-86.234529,QualiPoc_396840,Verizon,2.876,0.987,19583.91894630192,187.0,309.0,928.2207353953584,71.0,2416.166,1,Android 14 - WebView 117.0.5938.60,Page download completed,93,0,2,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:29.945000-05:00,41.697948,-86.233418,QualiPoc_361786,AT&T,7.135,5.612,1165.700780048712,1144.0,1484.0,142.29744158722363,248.0,817.739,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,enhancedphone,,10.4.148.124,23.193.194.19,espn.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:21:32.789000-05:00,41.698845,-86.234526,QualiPoc_396840,Verizon,3.369,0.806,29822.20347394544,293.0,423.0,991.942864160752,23.0,3004.587,2,Android 14 - WebView 117.0.5938.60,Page download completed,316,1,36,VZWINTERNET,,100.83.24.244,96.7.161.47,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:40.371000-05:00,41.698844,-86.234527,QualiPoc_396840,Verizon,6.322,0.282,158141.73049645362,548.0,1969.0,1263.072795823662,43.0,5574.496,1,Android 14 - WebView 117.0.5938.60,Page download completed,63,0,11,VZWINTERNET,,100.83.24.244,151.101.129.91,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:21:45.338000-05:00,41.697943,-86.233407,QualiPoc_361786,AT&T,14.184,3.074,10827.12036434616,284.0,515.0,299.11017275730666,30.0,4160.321,1,Android 14 - WebView 117.0.5938.60,Page download completed,206,0,8,enhancedphone,,10.4.148.124,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:21:56.661000-05:00,41.697937,-86.233413,QualiPoc_361786,AT&T,10.176,2.288,12379.06293706296,518.0,772.0,367.968666852916,89.0,3540.412,2,Android 14 - WebView 117.0.5938.60,Page download completed,336,1,26,enhancedphone,,10.4.148.124,146.75.78.132,foxsports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:22:34.570000-05:00,41.697939,-86.233413,QualiPoc_361786,AT&T,36.736,4.079,9746.74184849224,2250.0,7511.0,166.30039856251952,896.0,4969.62,1,Android 14 - WebView 117.0.5938.60,Page download completed,62,0,11,enhancedphone,,10.4.148.124,151.101.65.91,bleacherreport.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:22:55.315000-05:00,41.69889,-86.232906,QualiPoc_619529,T-Mobile,2.09,0.048,790310.8333333336,347.0,619.0,3148.0132828433007,55.0,4741.865,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:22:58.679000-05:00,41.698893,-86.232902,QualiPoc_619529,T-Mobile,2.066,1.028,11839.1517509728,312.0,438.0,1134.9692931149707,33.0,1521.331,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:7700:0000:003A:0000:0001:C7E8:989F,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:01.873000-05:00,41.698844,-86.234517,QualiPoc_396840,Verizon,5.199,1.013,28324.05923000984,353.0,616.0,780.0611602171494,57.0,3586.534,2,Android 14 - WebView 117.0.5938.60,Page download completed,36,0,6,VZWINTERNET,,10.12.105.30,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:23:06.221000-05:00,41.698859,-86.232912,QualiPoc_619529,T-Mobile,6.41,2.224,8573.02158273384,444.0,574.0,398.46625684814256,35.0,2383.3,2,Android 14 - WebView 117.0.5938.60,Page download completed,88,0,1,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:7700:0000:003A:0000:0001:1736:4E9E,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:09.785000-05:00,41.698838,-86.232927,QualiPoc_619529,T-Mobile,2.419,2.205,3712.732879818592,107.0,284.0,479.9893807036504,59.0,1023.322,3,Android 14 - WebView 117.0.5938.60,Page download completed,24,0,0,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:F8B0:4009:0818:0000:0000:0000:200E,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:13.351000-05:00,41.698914,-86.232923,QualiPoc_619529,T-Mobile,2.273,1.851,4614.500270124256,269.0,424.0,602.343298671288,54.0,1067.68,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:16.545000-05:00,41.698914,-86.232923,QualiPoc_619529,T-Mobile,1.919,1.224,5093.195654772736,455.0,577.0,621.7296326082519,55.0,779.261,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:F8B0:4009:0818:0000:0000:0000:2004,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:20.371000-05:00,41.698904,-86.232906,QualiPoc_619529,T-Mobile,2.561,0.467,62883.63169164881,213.0,339.0,1713.5740320267676,47.0,3670.832,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:7700:0000:003A:0000:0001:924B:4E85,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:25.417000-05:00,41.698901,-86.232906,QualiPoc_619529,T-Mobile,3.751,0.326,140730.4049079752,317.0,438.0,1708.467196079922,54.0,5734.764,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,fast.t-mobile.com,,192.0.0.2,192.0.0.30,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:27.867000-05:00,41.698901,-86.232906,QualiPoc_619529,T-Mobile,1.283,0.863,9120.28484571288,331.0,432.0,1113.3129345307032,44.0,983.848,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2600:1407:E800:0031:0000:0000:1736:4E2A,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:33.316000-05:00,41.698842,-86.234518,QualiPoc_396840,Verizon,,,,772.0,1000.0,31.7164391821375,114.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,10.12.105.30,199.232.72.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:23:37.224000-05:00,41.698901,-86.232875,QualiPoc_619529,T-Mobile,8.204,0.976,48697.71311475408,377.0,522.0,754.5683413399014,91.0,5941.121,1,Android 14 - WebView 117.0.5938.60,Page download completed,486,0,18,fast.t-mobile.com,,192.0.0.2,192.0.0.30,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:41.520000-05:00,41.698897,-86.232901,QualiPoc_619529,T-Mobile,3.025,0.128,482679.75,227.0,406.0,2876.3810426201367,58.0,7722.876,2,Android 14 - WebView 117.0.5938.60,Page download completed,386,1,34,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:7700:0000:003A:0000:0001:924B:4E84,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:45.043000-05:00,41.698896,-86.232931,QualiPoc_619529,T-Mobile,2.346,0.147,288401.5782312928,268.0,406.0,2670.368836268057,39.0,5299.379,1,Android 14 - WebView 117.0.5938.60,Page download completed,76,2,14,fast.t-mobile.com,,2607:FB90:BB14:00F3:1952:3C04:AA5A:7BDC,2607:7700:0000:003A:0000:0001:4B02:1DF9,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,5G NR,T-Mobile,NR,,Concourse
2025-11-08 21:23:57.210000-05:00,41.698842,-86.234519,QualiPoc_396840,Verizon,22.741,8.924,2138.254594352312,554.0,719.0,106.28396312910644,31.0,2385.223,2,Android 14 - WebView 117.0.5938.60,Page download completed,93,0,3,VZWINTERNET,,10.12.105.30,23.220.206.139,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:24:00.728000-05:00,41.698842,-86.234518,QualiPoc_396840,Verizon,2.337,1.294,5420.163081285696,551.0,793.0,661.6429796174648,36.0,876.714,3,Android 14 - WebView 117.0.5938.60,Page download completed,21,0,0,VZWINTERNET,,10.12.105.30,142.251.32.14,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:24:05.923000-05:00,41.698839,-86.23451,QualiPoc_396840,Verizon,4.053,2.762,3219.620564808112,810.0,1001.0,367.2264832121113,84.0,1111.574,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,10.12.105.30,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:24:09.822000-05:00,41.698841,-86.234513,QualiPoc_396840,Verizon,2.713,1.736,3528.491680079952,785.0,954.0,430.7242538522461,72.0,765.683,2,Android 14 - WebView 117.0.5938.60,Page download completed,26,0,2,VZWINTERNET,,10.12.105.30,142.250.191.196,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:24:13.783000-05:00,41.69795,-86.233383,QualiPoc_361786,AT&T,4.726,0.915,30621.55191256832,405.0,562.0,834.2082698170732,46.0,3502.34,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,enhancedphone,,10.12.22.147,57.144.204.192,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:24:19.208000-05:00,41.697951,-86.233383,QualiPoc_361786,AT&T,4.189,3.039,3510.162553471536,93.0,226.0,367.2224755886914,13.0,1333.423,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,enhancedphone,,10.12.22.147,199.232.72.159,x.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:24:23.552000-05:00,41.69795,-86.233383,QualiPoc_361786,AT&T,3.196,0.674,23949.1513353116,881.0,971.0,894.8345963896455,90.0,2017.716,2,Android 14 - WebView 117.0.5938.60,Page download completed,80,0,1,enhancedphone,,10.12.22.147,23.220.206.138,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:24:27.936000-05:00,41.69795,-86.233383,QualiPoc_361786,AT&T,3.155,2.544,3420.367924528304,278.0,476.0,409.63539155900486,39.0,1087.677,3,Android 14 - WebView 117.0.5938.60,Page download completed,24,0,1,enhancedphone,,10.12.22.147,142.251.32.14,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:24:37.286000-05:00,41.697949,-86.233384,QualiPoc_361786,AT&T,8.102,6.579,1416.974008207936,318.0,436.0,150.94477467170702,93.0,1165.284,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,enhancedphone,,10.12.22.147,57.144.204.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:24:41.955000-05:00,41.697948,-86.233384,QualiPoc_361786,AT&T,3.511,2.206,3364.490871781272,618.0,927.0,410.7042936876699,43.0,927.758,2,Android 14 - WebView 117.0.5938.60,Page download completed,18,0,2,enhancedphone,,10.12.22.147,142.250.191.196,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,6215.0,Bowl
2025-11-08 21:25:24.691000-05:00,41.698917,-86.232959,QualiPoc_619529,T-Mobile,1.438,0.023,3480373.217391304,100.0,248.0,8534.10975027293,25.0,10006.073,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,3,fast.t-mobile.com,,10.12.241.207,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:27.479000-05:00,41.698906,-86.232896,QualiPoc_619529,T-Mobile,1.589,0.699,16148.15450643776,373.0,489.0,1713.7760902518653,133.0,1410.945,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,fast.t-mobile.com,,10.12.241.207,199.232.72.159,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:30.750000-05:00,41.698895,-86.232834,QualiPoc_619529,T-Mobile,1.987,0.232,110650.2413793104,366.0,454.0,2130.285121728418,86.0,3208.857,2,Android 14 - WebView 117.0.5938.60,Page download completed,125,0,5,fast.t-mobile.com,,10.12.241.207,23.220.206.134,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:33.468000-05:00,41.6989,-86.232834,QualiPoc_619529,T-Mobile,1.416,0.744,18943.24731182792,78.0,128.0,1377.44727031625,14.0,1761.722,2,Android 14 - WebView 117.0.5938.60,Page download completed,29,0,3,fast.t-mobile.com,,10.12.241.207,142.251.32.14,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:37.082000-05:00,41.69891,-86.232866,QualiPoc_619529,T-Mobile,2.366,1.587,6330.681789540016,213.0,398.0,686.2982871082822,19.0,1255.849,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,fast.t-mobile.com,,10.12.241.207,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:39.590000-05:00,41.698921,-86.232897,QualiPoc_619529,T-Mobile,1.308,0.771,8152.50983537928,228.0,343.0,995.1779851653712,16.0,785.697,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,10.12.241.207,142.250.191.196,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:41.079000-05:00,41.698838,-86.23452,QualiPoc_396840,Verizon,,,,340.0,433.0,69.98426271516904,105.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,67,0,14,VZWINTERNET,,10.12.105.30,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:25:42.947000-05:00,41.698921,-86.232897,QualiPoc_619529,T-Mobile,2.204,0.387,74195.61757105944,213.0,302.0,1982.5174323034475,144.0,3589.213,1,Android 14 - WebView 117.0.5938.60,Page download completed,109,0,13,fast.t-mobile.com,,10.12.241.207,146.75.81.188,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:47.472000-05:00,41.698969,-86.232919,QualiPoc_619529,T-Mobile,3.285,0.342,132055.11111111118,220.0,368.0,1988.1150265957424,14.0,5645.356,1,Android 14 - WebView 117.0.5938.60,Page download completed,247,0,52,fast.t-mobile.com,,10.12.241.207,23.197.14.4,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:51.934000-05:00,41.699038,-86.232937,QualiPoc_619529,T-Mobile,3.209,1.025,17034.3648780488,360.0,582.0,810.100722158875,155.0,2182.528,1,Android 14 - WebView 117.0.5938.60,Page download completed,93,1,7,fast.t-mobile.com,,10.12.241.207,23.32.45.48,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:25:54.499000-05:00,41.698835,-86.234514,QualiPoc_396840,Verizon,12.229,1.463,31195.89883800408,621.0,891.0,496.8554565571211,101.0,5704.95,1,Android 14 - WebView 117.0.5938.60,Page download completed,236,0,47,VZWINTERNET,,10.12.105.30,23.197.14.4,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:25:58.779000-05:00,41.698835,-86.234514,QualiPoc_396840,Verizon,3.067,2.06,4100.252427184464,773.0,955.0,488.89015454599314,124.0,1055.815,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,VZWINTERNET,,10.12.105.30,23.32.45.48,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:25:59.199000-05:00,41.698979,-86.232847,QualiPoc_619529,T-Mobile,6.014,0.826,60057.18159806296,128.0,207.0,1041.728937295713,45.0,6200.904,1,Android 14 - WebView 117.0.5938.60,Page download completed,609,6,22,fast.t-mobile.com,,10.12.241.207,66.205.160.99,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:26:03.132000-05:00,41.698767,-86.232879,QualiPoc_619529,T-Mobile,2.639,0.218,283907.7064220184,106.0,222.0,3150.609313099453,45.0,7736.485,2,Android 14 - WebView 117.0.5938.60,Page download completed,392,2,35,fast.t-mobile.com,,10.12.241.207,146.75.82.132,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:26:04.128000-05:00,41.698836,-86.234514,QualiPoc_396840,Verizon,4.094,1.314,14736.82191780824,360.0,450.0,653.7035376624726,29.0,2420.523,1,Android 14 - WebView 117.0.5938.60,Page download completed,98,0,4,VZWINTERNET,,10.12.105.30,69.147.65.251,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:26:08.438000-05:00,41.698837,-86.234515,QualiPoc_396840,Verizon,3.086,0.113,331102.93805309763,507.0,706.0,1970.326065708584,128.0,4676.829,2,Android 14 - WebView 117.0.5938.60,Page download completed,320,1,37,VZWINTERNET,,10.12.105.30,23.11.197.51,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
2025-11-08 21:26:09.048000-05:00,41.698317,-86.233158,QualiPoc_619529,T-Mobile,4.64,0.499,86579.3026052104,347.0,455.0,1258.366141732285,133.0,5400.384,1,Android 14 - WebView 117.0.5938.60,Page download completed,75,2,14,fast.t-mobile.com,,10.12.241.207,151.101.193.91,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6375.0,Concourse
2025-11-08 21:26:12.615000-05:00,41.698838,-86.234519,QualiPoc_396840,Verizon,2.909,0.397,100124.4130982368,181.0,266.0,1840.0533572715235,24.0,4968.674,1,Android 14 - WebView 117.0.5938.60,Page download completed,68,0,11,VZWINTERNET,,10.12.105.30,23.52.42.154,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6215.0,Bowl
