Time,Latitude,Longitude,Collection,Unit,Operator,Technology,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap,carrier_original
2026-02-26 12:27:10.291000-05:00,41.697963,-86.233353,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.973,1.507,62649.47567162816,228.0,398.0,7647.672839250166,34.0,11801.644,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:27:16.273000-05:00,41.697972,-86.233347,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.769,4.049,4010.669327450432,382.0,651.0,489.5834137286983,35.0,2029.899,2,Android 14 - WebView 117.0.5938.60,Page download completed,66,0,0,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2607:7700:0000:003A:0000:0001:1733:1997,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:27:19.659000-05:00,41.697972,-86.233347,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.145,1.722,5553.76705874048,145.0,288.0,677.948175268583,34.0,1195.445,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:27:23.819000-05:00,41.697972,-86.233352,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.037,2.548,31180.38488224248,209.0,361.0,3806.1941197753126,43.0,9930.939,1,Android 14 - WebView 117.0.5938.60,Page download completed,222,0,47,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:27:32.814000-05:00,41.697975,-86.233365,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,7.813,6.974,3732.423913032336,647.0,806.0,455.6182169934756,98.0,3253.741,1,Android 14 - WebView 117.0.5938.60,Page download completed,151,0,4,fast.t-mobile.com,,2607:FB90:BB1D:13C7:7D3E:7E9E:59CE:7EF2,2A00:1288:0080:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:28:57.591000-05:00,41.698447,-86.233376,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.787,1.399,21364.14467974752,188.0,373.0,2607.939125044678,41.0,3736.071,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 12:29:03.669000-05:00,41.698448,-86.233369,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.9,4.428,6066.264090697864,273.0,430.0,740.5107148402217,30.0,3357.677,2,Android 14 - WebView 117.0.5938.60,Page download completed,132,0,6,VZWINTERNET,,100.71.235.190,23.192.220.209,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:29:06.850000-05:00,41.698453,-86.233363,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.022,1.53,6003.316417610216,179.0,343.0,732.825265522876,28.0,1148.132,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:29:08.208000-05:00,41.697973,-86.233362,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.604,1.812,17200.213798721517,394.0,783.0,2099.633088438193,57.0,3895.844,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:29:10.776000-05:00,41.69844,-86.233386,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,10.314,9.849,2477.116204914008,256.0,430.0,302.38247934434963,51.0,3049.641,2,Android 16 - WebView 134.0.6998.135,Page download completed,31,0,4,enhancedphone,,2600:0382:AC07:8D8F:CDB9:7F8F:33BE:AA5E,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 12:29:12.284000-05:00,41.698453,-86.233363,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.212,3.779,21262.38015145896,215.0,413.0,2595.503884542871,31.0,10043.811,1,Android 14 - WebView 117.0.5938.60,Page download completed,246,2,53,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:29:12.590000-05:00,41.697974,-86.233355,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.166,2.459,11999.83184898032,416.0,539.0,1464.8207159922754,80.0,3688.442,2,Android 14 - WebView 117.0.5938.60,Page download completed,128,0,2,fast.t-mobile.com,,10.12.79.156,23.51.25.212,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:29:15.509000-05:00,41.698451,-86.23336,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.046,1.609,11858.29943720088,120.0,283.0,1447.5472440180274,28.0,2385.002,1,Android 14 - WebView 117.0.5938.60,Page download completed,111,0,7,VZWINTERNET,,2600:1008:B013:BF9F:7C3B:FF6E:5B41:B59E,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:29:16.769000-05:00,41.697974,-86.233353,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.043,2.572,3652.93805028972,187.0,364.0,445.9150679189346,33.0,1174.419,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:29:20.105000-05:00,41.698439,-86.23338,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,8.051,7.349,3796.577181822304,472.0,725.0,463.4495339501973,57.0,3487.632,2,Android 16 - WebView 134.0.6998.135,Page download completed,145,0,4,enhancedphone,,10.148.63.55,23.192.220.207,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:29:20.105000-05:00,41.698439,-86.23338,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,8.051,7.349,3796.577181822304,472.0,725.0,463.4495339501973,57.0,3487.632,2,Android 16 - WebView 134.0.6998.135,Page download completed,145,0,4,enhancedphone,,10.148.63.55,23.192.220.207,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:29:23.090000-05:00,41.697974,-86.233353,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.121,4.583,17215.93951758936,317.0,494.0,2101.555894405957,72.0,9862.585,1,Android 14 - WebView 117.0.5938.60,Page download completed,221,0,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:29:24.116000-05:00,41.698439,-86.23338,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.745,2.175,4596.923726008784,290.0,453.0,561.1476293103448,56.0,1249.788,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:CDB9:7F8F:33BE:AA5E,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:29:29.038000-05:00,41.698439,-86.23338,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.678,3.103,26733.17580269304,337.0,555.0,3263.322540686436,59.0,10369.116,1,Android 16 - WebView 134.0.6998.135,Page download completed,258,0,67,enhancedphone,,2600:0382:AC07:8D8F:CDB9:7F8F:33BE:AA5E,2600:1405:D400:0282:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:29:29.546000-05:00,41.697976,-86.233358,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.328,4.956,5900.842558493568,281.0,375.0,720.3175049813359,60.0,3655.571,1,Android 14 - WebView 117.0.5938.60,Page download completed,222,1,9,fast.t-mobile.com,,10.12.79.156,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:29:38.523000-05:00,41.698439,-86.23338,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,8.344,7.768,8231.151015556241,363.0,576.0,1004.779096735,58.0,7992.447,1,Android 16 - WebView 134.0.6998.135,Page download completed,814,2,60,enhancedphone,,10.148.63.55,172.26.38.2,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:31:25.625000-05:00,41.698452,-86.233358,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.132,1.655,33781.588040033115,259.0,447.0,4123.730763783984,32.0,6988.569,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,10.12.217.172,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6035.0,Bowl,Verizon
2026-02-26 12:31:30.072000-05:00,41.698455,-86.233371,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.293,2.643,10216.45162336368,487.0,641.0,1247.1261055145703,57.0,3375.262,2,Android 14 - WebView 117.0.5938.60,Page download completed,135,0,6,VZWINTERNET,,10.12.217.172,23.64.114.199,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6035.0,Bowl,Verizon
2026-02-26 12:31:34.494000-05:00,41.698458,-86.233378,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.191,2.849,3730.750228831352,177.0,283.0,455.4133577571074,76.0,1328.612,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,10.12.217.172,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6035.0,Bowl,Verizon
2026-02-26 12:31:38.668000-05:00,41.697979,-86.233132,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.423,1.834,21381.51917984856,256.0,535.0,2610.04219346374,78.0,4901.701,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:31:41.188000-05:00,41.698458,-86.233379,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,5.426,4.854,16633.405595882,345.0,567.0,2030.4466596492575,52.0,10092.327,1,Android 14 - WebView 117.0.5938.60,Page download completed,243,2,53,VZWINTERNET,,10.12.217.172,2.16.234.41,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6035.0,Bowl,Verizon
2026-02-26 12:31:43.537000-05:00,41.697975,-86.233133,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.746,2.929,9206.85181606072,521.0,794.0,1123.8810707579394,35.0,3370.852,2,Android 14 - WebView 117.0.5938.60,Page download completed,130,0,3,fast.t-mobile.com,,10.12.79.156,23.64.114.216,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:31:45.825000-05:00,41.698458,-86.233379,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.403,,,,,,37.0,3282.075,1,Android 14 - WebView 117.0.5938.60,Page download completed,162,0,9,VZWINTERNET,,10.12.217.172,69.147.65.252,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6035.0,Bowl,Verizon
2026-02-26 12:31:47.592000-05:00,41.697975,-86.233133,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.924,2.54,3655.631204560616,155.0,310.0,446.2448480561025,73.0,1160.665,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:31:52.795000-05:00,41.697975,-86.233133,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.006,3.512,22371.62233240296,314.0,428.0,2730.907535770215,53.0,9821.13,1,Android 14 - WebView 117.0.5938.60,Page download completed,221,0,47,fast.t-mobile.com,,10.12.79.156,2.16.234.41,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:31:58.481000-05:00,41.697974,-86.233129,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.496,4.116,6861.82989083704,121.0,301.0,837.6258427478135,70.0,3530.412,1,Android 14 - WebView 117.0.5938.60,Page download completed,200,0,9,fast.t-mobile.com,,10.12.79.156,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6615.0,Bowl,T-Mobile
2026-02-26 12:33:50.586000-05:00,41.697957,-86.233146,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.958,1.608,58753.52012067496,213.0,358.0,7172.055979866289,34.0,11809.45,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BBA0:56FE:4851:A6D2:2D03:F141,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:33:58.679000-05:00,41.697957,-86.233138,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.964,6.455,4197.088032041736,316.0,510.0,512.3394836851279,33.0,3386.523,2,Android 14 - WebView 117.0.5938.60,Page download completed,132,0,6,fast.t-mobile.com,,2607:FB90:BBA0:56FE:4851:A6D2:2D03:F141,2607:7700:0000:003A:0000:0001:1733:198C,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:34:01.822000-05:00,41.697961,-86.233137,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.009,1.654,5572.817131482159,189.0,330.0,680.274972604293,31.0,1152.179,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BBA0:56FE:4851:A6D2:2D03:F141,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:34:06.457000-05:00,41.697961,-86.233137,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.502,3.195,24971.3754893964,216.0,307.0,3048.266028462441,37.0,9972.951,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,0,47,fast.t-mobile.com,,2607:FB90:BBA0:56FE:4851:A6D2:2D03:F141,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:34:10.710000-05:00,41.697961,-86.233137,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.087,1.981,9342.024011385522,601.0,716.0,1140.386898189043,111.0,2313.325,1,Android 14 - WebView 117.0.5938.60,Page download completed,106,0,5,fast.t-mobile.com,,2607:FB90:BBA0:56FE:4851:A6D2:2D03:F141,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:35:03.826000-05:00,41.698462,-86.233124,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.327,1.645,20660.11101551864,287.0,675.0,2521.9788896276564,62.0,4248.223,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:CDB9:7F8F:33BE:AA5E,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:35:08.700000-05:00,41.698468,-86.233134,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.065,1.433,21406.32761477104,197.0,643.0,2613.0849834263768,43.0,3834.42,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,2600:1008:B013:BF9F:39A6:0170:6C7D:0353,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 12:35:08.842000-05:00,41.698462,-86.233124,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.786,2.973,10598.63037968256,546.0,700.0,1293.78107393626,53.0,3938.725,2,Android 16 - WebView 134.0.6998.135,Page download completed,197,0,10,enhancedphone,,10.148.63.55,23.193.194.135,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:35:12.679000-05:00,41.698462,-86.233124,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.55,1.977,4898.452670686776,283.0,443.0,597.9546029337383,51.0,1210.528,2,Android 16 - WebView 134.0.6998.135,Page download completed,65,0,11,enhancedphone,,2600:0382:AC07:8D8F:CDB9:7F8F:33BE:AA5E,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:35:14.883000-05:00,41.698461,-86.233147,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.949,4.54,5902.955043023472,291.0,419.0,720.5755695897578,28.0,3349.927,2,Android 14 - WebView 117.0.5938.60,Page download completed,132,0,6,VZWINTERNET,,100.71.235.190,23.51.25.210,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
